Id,twitter,polarity,score,text
91.0,🔴 urgente número de casos confirmados de #coronavírus no mundo chega a 2 milhões,-1.0,0,urgente número caso confirmar mundo chegar milhão
30.0,"@edsonsalomaomc espalham notícias falsas e querem o caos no brasil isto é outro vírus, o vírus da esquerdopatia, mata tanto, quanto o coronavirus.",-1.0,0,espalhar notícia falso querer caos brasil outro vírus vírus esquerdopatia matar tanto quanto coronaviru
123.0,"acho que não devemos antecipar o caos, porque o caos não necessariamente vai ocorrer. todas as medidas necessárias a preservação da ordem pública e da segurança têm sido tomadas.https://t.co/zy8pm6adnc",1.0,1,achar dever antecipar caos porque caos necessariamente ir ocorrer todo medida necessário preservação ordem público segurança ter ser tomar
533.0,"Confira o balanço das ações articuladas pelo Centro de Coordenação de Operações (CCOP/@casacivilbr), de 16 de julho, para diminuir os efeitos da pandemia de #Covid19 na vida dos brasileiros: https://t.co/CW6mO1qNSY https://t.co/rDxRU51t8i",1.0,1,conferir balanço ação articular centro coordenação operação ccop julho diminuir efeito pandemio vida brasileiro
306.0,https://t.co/19cahijhctcomo tem sido estressantes os plantões nos hospitais pelo mundo afora por causa da pandemia de coronavirus.,-1.0,0,ser estressante plantão hospital mundo aforo causa pandemia coronaviru
461.0,rapaz ainda é investigado por divulgar notícias falsas em grupos de whatsapp. #odia https://t.co/oe20rfrwc3,-1.0,0,rapaz ainda investigar divulgar notícia falso grupo whatsapp
272.0,estamos doando r$ 1 bilhão para o combate ao coronavírus e vamos explicar aqui um pouco como vai funcionar. 👇 https://t.co/qa9f3ozn1w,1.0,1,doar r bilhão combate coronavíru ir explicar aqui pouco ir funcionar
314.0,"já que geral virou especialista, cientista e mães diná também vou dar minha previsão. funai alerta que os indígenas não devem bloquear as estradas de acesso às aldeias durante a pandemia do novo coronavírus por motivos de brasil não pode parar https://t.co/BUaVGAwE2Q",-1.0,0,geral virar especialista cientista pai diná ir dar previsão funai alerta indígena dever bloquear estrada acesso aldeia durante pandemia novo coronavíru motivo brasil poder parar
480.0,"sp luta também contra um vírus tão letal quanto o corona: o feminicídio em tempos de quarentena da pandemia. de 13 de abril até hoje 16 mulheres foram assassinadas. no acumulado do ano são 55 vítimas, dentro de suas próprias casas. uma vergonha nacional. https://t.co/8cubab0odz",-1.0,0,sp lutar contra vírus tão letal quanto corona feminicídio tempo quarenteno pandemia abril hoje mulher assassinar acumular ano vítima dentro próprio casa vergonha nacional
312.0,"informações desencontradas e problemas com o cadastro de imigrantes têm dificultado ainda mais o acesso dessa população ao benefício, criado para atenuar os efeitos econômicos do coronavírus",-1.0,0,informação desencontrar problema cadastro imigrante ter dificultar ainda acesso de esse população benefício criar atenuar efeito econômico coronavíru
259.0,"enquanto alguns jornais destacaram que o número de mortes por coronavírus na espanha cresceu, outros optaram por registrar que a quantidade diária de novos casos confirmados diminuiu https://t.co/bbwqnnf5ps",-1.0,0,enquanto algum jornal destacar número morte coronavíru espanha crescer outro optar registrar quantidade diário novo caso confirmar diminuir
172.0,"brasil tem 14.026 pacientes curados da covid-19, diz ministério da saúde #msnbrasil https://t.co/g8tanpr4fy",1.0,1,brasil paciente curar covid dizer ministério saúde
590.0,Só conseguimos fazer a tarefinha depois que ela desenhou o Coronavirus indo embora do planeta Terra,1.0,1,conseguir fazer tarefinha desenhar coronaviru ir embora planeta terra
304.0,"hoje, falo na @tribunadonorte sobre a estimativa de 86,7% de casos de coronavírus subnotificados no rn. teríamos, na realidade, cerca de 2,8 mil infectados, não 376.para cada caso confirmado da covid-19 no rn, há seis não notificados https://t.co/tmmfxss96r",-1.0,0,hoje falar sobre estimativa caso coronavíru subnotificar rn realidade cerca mil infectado cada caso confirmar covid rn seis notificar
212.0,denúncia é assinada por vereadora do psol e diz que governo está violando o direito à informação da população https://t.co/2kjqg7jan5,-1.0,0,denúncia assinar vereador psol dizer governo violar direito informação população
552.0,"Com dois tipos de testagem sendo realizados no Brasil, o RT-PCR (genético) e o teste rápido (sorológico), o Amazonas, segundo a Rede de Pesquisa Solidária, passou a ocupar a terceira posição no índice de estados brasileiros que mais realizaram a testagem para o novo coronavírus. https://t.co/3zrJ1GHJKc",1.0,1,dois tipo testagem ser realizar brasil rtpcr genético teste rápido sorológico amazono segundo rede pesquisa solidário passar ocupar terceiro posição índice estado brasileiro realizar testagem novo coronavíru
463.0,"recorde de registros de óbitos por “pneumonia” no brasil. atestados de óbito estão sendo dados às famílias dos mortos, como “pneumonia”. mas profissionais de saúde garantem ter sido por covid-19. são muitos + mortos por coronavírus do q dizem.quem está por trás desse engodo?",-1.0,0,recorde registro óbito pneumonia brasil atestar óbito ser dar família matar pneumonia profissional saúde garantir ter ser cover muito morto coronavíru q dizemquar trás de esse engodo
200.0,conselho de medicina suspende exercício profissional de médica que associou soro de imunidade ao coronavírus https://t.co/121w08io4m #g1 https://t.co/fhwfbav8t7,-1.0,0,conselho medicina suspender exercício profissional médico associar soro imunidade coronavíru
297.0,governo federal muda tom e adota mote proteger vidas e empregos em nova campanha contra o coronavírus,1.0,1,governo federal mudar tom adotar mote proteger vida emprego novo campanha contra coronavíru
516.0,O Auxílio Emergencial Estudantil e a Redução das Mensalidades é uma importante proposta para minimizar os efeitos da pandemia do Coronavírus e diminuir os índices de evasão do ensino superior brasileiro #AprovaAuxilioEstudantil #ReduzMensalidades'},1.0,1,auxílio emergencial estudantil redução mensalidade importante propor minimizar efeito pandemia coronavíru diminuir índice evasão ensino alto brasileiro
597.0,"a frase q eu mais escuto\n""com esse negócio de coronavirus""",1.0,1,frase q escutoncom negócio coronaviru
320.0,"mais de 500 mil se curaram da covid-19 no mundo, diz universidade dos eua @uolnoticias @uol https://t.co/oj08ai9aq0",1.0,1,mil curar covid mundo dizer universidade eua
445.0,por que quem tem doenças respiratórias crônicas está entre os mais vulneráveis ao coronavírus? saiba quais são os riscos | coronavírus | g1 https://t.co/k3vfnwzink,1.0,1,doença respiratório crônica vulnerável coronavíru saber qual risco coronavíru g
359.0,"nosso papel é informar, lembrar e ressaltar que: o novo #coronavírus não causa uma gripe comum 😰 ainda não há remédio ou vacina 😢 a melhor solução é o isolamento social 👵🏽 ❌ 🧔🏻 #fiqueemcasa ❤️ #covid19 #prevenção #saúde #setrebahia @saudegovba @governodabahia https://t.co/fjrewknlxp",1.0,1,papel informar lembrar ressaltar novo causa gripe comum ainda remédio vacina bom solução isolamento social
349.0,não entendo porque ngm exagera para falar bem. para o lado positivo. https://t.co/l5zzwbm53u,1.0,1,entender porque ngm exagerar falar bem lado positivo
206.0,"cpi do #comunavirus, em breve será preciso investigar o maior esquema de corrupção que o brasil já enfrentou, responsável pela roubalheira durante a pandemia!!!#coronavirus #covid19 #obrasilnaopodeparar",-1.0,0,cpi breve preciso investigar grande esquema corrupção brasil enfrentar responsável roubalheira durante pandemia
490.0,ufpb liberou a licença para que interessados possam produzir em massa o equipamento que poderá salvar vidas neste momento. https://t.co/rcvhprmoqt,1.0,1,ufpb liberar licença interessar poder produzir massa equipamento poder salvar vida em este momento
296.0,"governo estadual havia anunciado a permissão para reabrir o comércio e os serviços não essenciais, mantendo acesso restrito para evitar aglomerações e álcool gel para o público.https://t.co/ihsuswuzvn",1.0,1,governo estadual haver anunciar permissão reabrir comércio serviço essencial manter acesso restringir evitar aglomeração álcool gel público
434.0,"pergunta, essa porra de coronavírus, já matou algum político? já matou algum ministro do stf? filhos ,mulheres ou netos desses caras? que bosta de vírus é esse? seria pontual..",-1.0,0,pergunta porra coronavíru matar algum político matar algum ministro stf filho mulher neto de esse cara bostar vírus pontual
3.0,"é genocídio que chama? Funai recebe r$ 11 milhões para proteger indígenas do coronavírus, mas não gasta nenhum centavo - saúde - estadão https://t.co/mnueenbwrl",-1.0,0,genocídio chamar funai receber r milhão proteger indígena coronavíru gastar nenhum centavo saúde estadão
181.0,"temos um grupo de mais ou menos 800 médicos volutários que está atendendo de graça, por telemedicina, pacientes suspeitos ou confirmados de covid-19. O projeto se chama missão covid. Precisamos de mais médicos voluntários. RT, por favor.",1.0,1,grupo pouco médico volutário atender graça telemedicino paciente suspeito confirmar covid projeto chamar missão covid precisar médico voluntário rt favor
519.0,"Niterói foi escolhida pela Fiocruz para testar uma vacina de combate ao novo coronavírus.\n\nA parceria, que também envolve o Instituto Butatã começará provavelmente nesta segunda-feira, 20 de julho, com a aplicação da vacina num grupo restrito de profissionais da saúde. https://t.co/hlAnEj4tlx'}",1.0,1,niterói escolher fiocruz testar vacina combate novo coronavírusnno parceria envolver instituto butatão começar provavelmente em este segundafeiro julho aplicação vacina grupo restringir profissional saúde
263.0,"espalhe boas notícias478.503 pessoas curadas de coronavírus no mundo14.026 curadas de coronavírus no brasil. avisem ao mandetta, pq ele não soube responder. muitos países europeus já estão relaxando a quarentena. comércio reabrindo. Deus abençoe a todos. um ótimo dia",1.0,1,espalhar bom notícia pessoa curar coronavíru mundo curar coronavíru brasil avisar mandetta pq saber responder muito país europeu relaxar quarentena comércio reabrir deu abençoar todo bom dia
331.0,mortes de mulheres em casa dobram em sp durante quarentena por coronavirus https://t.co/6fjcz6aqgl,-1.0,0,morte mulher casa dobrar sp durante quarentena coronaviru
280.0,eu acredito...#instinto #maternal#maternity #maternelle cuidem-se.o #coronavirus não vai embora como quer o energúmeno #bolsonaro.#fiqueemcasa#stayhome https://t.co/j8cnp4dnlf,1.0,1,acreditar cuidemseo ir embora querer energúmeno
474.0,"será que o sertanejo descobriu a existência dessa tal vacina numa mensagem do wpp, ou será que foi uma corrente no orkut?#maislidashttps://t.co/dhizakonoq",1.0,1,sertanejo descobrir existência de esse tal vacina mensagem wpp corrente orkut
428.0,passei meus últimos dias compilando todas as medidas normativas tomadas pelo governo bolsonaro durante a crise do coronavírus. foram 161 até hj. a lista mostra os detalhes mais importantes de cada uma e link para a publicação original. atualização diária! https://t.co/3axdttsfdz https://t.co/yxrxpditsj,-1.0,0,passar último dia compilar todo medida normativo tomar governo bolsonaro durante crise coronavíru hj lista mostrar detalhe importante cada link publicação original atualização diário
252.0,"em menos de um mês, brasil tem mortes por coronavírus confirmadas em todos os estados https://t.co/ga30ki4cxd",-1.0,0,pouco mês brasil morte coronavíru confirmar todo estado
592.0,"@insatisfatoria @euseiquemeama, aniversário temática: coronavírus! 😍",1.0,1,aniversário temático coronavíru
382.0,"o governador do rj ao invés de ir no hospital de referência no caso de coronavirus, o hospital raul gazola, vai no hospital da rede dor.é sinal que nem ele acredita nas medidas imposta pelo próprio?",-1.0,0,governador rj invés ir hospital referência caso coronaviru hospital raul gazolo ir hospital rede doré sinal acreditar medida impor próprio
61.0,"#bomdiabrasil a globo está desde as 4 da manhã falando a mesma coisa. parece que não há outro assunto a não ser coronavírus. que saco! só tocam o terror o dia todo. parece que torcem pelo pior. essa ana paula fala com um despeço, nojo de tudo. ninguém quer saber a opinião dela",-1.0,0,globo desde manhã falar mesmo coisa parecer outro assunto ser coronavíru saco tocar terror dia todo parecer torcer mau ana paulo falar despecor nojo tudo ninguém querer saber opinião
323.0,"manchetes que você não verá na imprensa . Segundo o instituto do coração, já são mais de 113 mil mortes por doenças cardíacas no brasil em 2020. esse número é quase 100 vezes maior que o das mortes por coronavírus.",-1.0,0,manchete ver imprensa segundo instituto coração mil morte doença cardíaco brasil número quase vez grande morte coronavíru
544.0,Senado dá mais fôlego para as medidas provisórias sobre verba para a saúde\n\n#senado #política #saúde #coronavirus #brasil #moneytimes \nhttps://t.co/pdz8698iNM,1.0,1,senado dar fôlego medida provisório sobre verba saúdenn n
118.0,"a quantidade de pessoas que começa a sair da toca para desvalorizar as mortes do coronavírus, sugerindo que mais importante do que a vida das pessoas é a economia, prova que estaline ainda é actual: a morte de uma pessoa é uma tragédia, de milhões, estatística.",-1.0,0,quantidade pessoa começar sair tocar desvalorizar morte coronavíru sugerir importante vida pessoa economia prova estaline ainda actual morte pessoa tragédia milhão estatístico
399.0,o pico seria março-abril. Mandetta informou dps q seria maio-junho.agora o ministério da saúde divulga q será maio-agosto.o sistema político podre quer manter o brasil em quarentena para continuar roubando e superfaturando contratos e obras públicas.https://t.co/4xa434ser7,-1.0,0,pico marçoabril mandetto informar dp q maiojunhoagora ministério saúde divulgar q maioagostoo sistema político podre querer manter brasil quarenteno continuar roubar superfaturar contrato obra público
363.0,"o @marcelovalada10 escreve também sobre os riscos da covid-19 para fumantes (cigarro, cigarro eletrônico e maconha) https://t.co/udkd7x77bb",1.0,1,escrever sobre risco covid fumante cigarro cigarro eletrônico maconho
424.0,paraisópolis adota estrutura de guerra para enfrentar coronavírus https://t.co/jh2z1afkbo,1.0,1,paraisópoli adotar estrutura guerra enfrentar coronavíru
151.0,"assisti o vídeo de uma vitima de coronavírus no amapá que não pode ser velada e a mãe de 91 anos, pediu pra pelo menos passarem com o carro da funerária em frente a casa dele pra se despedirde partir o coraçãonão é só uma gripezinha.",-1.0,0,assistir vídeo vitimo coronavíru amapá poder ser velar mãe ano pedir pra menos passar carro funerário frente casa pra despedirdar partir coraçãonão gripezinha
328.0,"ministério trabalha “full-time” para tentar aumentar testagem do coronavírus, diz mandetta https://t.co/5swvp1w01s siga @uinstante",1.0,1,ministério trabalhar fulltime tentar aumentar testagem coronavíru dizer mandetta segar
64.0,#coronavírus | protocolo da vigilância sanitária sobre o descarte do lixo domiciliar em casos positivos para covid-19 em quarentena domiciliar. https://t.co/5lkcf48ofn https://t.co/zqvkasqo9y,-1.0,0,protocolo vigilância sanitário sobre descarte lixo domiciliar caso positivo covid quarentena domiciliar
205.0,covid-19. o estado do surto em portugal? estável (veja em gráficos e em mapas) https://t.co/evfwt9pvw1 via @expresso,-1.0,0,covid estado surto portugal estável ver gráfico mapa ver
84.0,"✊🏿 mst enfrenta pandemia do coronavírus com a solidariedade | sem terra doam mais de três toneladas de frutas e verduras dos assentamentos em santa maria da boa vista, no pernambuco  . saiba mais: https://t.co/rjzwm6c71j#quarentenasemterra#alimentosaudáveléumdireito https://t.co/yfut0nkvrk",1.0,1,mst enfrentar pandemia coronavíru solidariedade terra doar três tonelada fruta verdura assentamento santo maria bom vista pernambuco saber
77.0,"#estamospresentes | quando unimos nossas forças, podemos ir mais longe! 💪 seguimos empenhados em apoiar ações de combate ao coronavírus e temos uma novidade: iniciamos as obras para implantação rede de água em hospital de campanha [...] https://t.co/xedfle20e9",1.0,1,unir força poder ir longe seguir empenhado apoiar ação combate coronavíru novidade iniciar obra implantação rede água hospital campanha
55.0,"talíria a maconha faz mal para o coronavírus viu, já avisou no twitter?",1.0,1,talír maconha fazer mal coronavíru ver avisar twitter
196.0,compositor aldir blanc está internado em estado grave com suspeita de coronavírus. https://t.co/pf4wjp11st https://t.co/hxvawozcrx,-1.0,0,compositor aldir blanc internar estado grave suspeitar coronavíru
439.0,pilantras no brasil fizeram um estudo usando uma dose 3x maior que a recomendada e concluíram que a cloroquina não é segura para uso pois tem efeitos colaterais.https://t.co/x0pkfghdyf,-1.0,0,pilantra brasil fazer estudo usar dose x grande recomendada concluir cloroquina seguro uso pois efeito colateral
284.0,"exército se prepara para a guerra! já foram produzidos 2,2 milhões de comprimidos de cloroquina e ainda vai ampliar a produção. o inimigo é o coronavírus e a produção da nossa arma está a todo vapor. vamos vencer!",1.0,1,exército preparar guerra produzir milhão comprimir cloroquina ainda ir ampliar produção inimigo coronavíru produção arma todo vapor ir vencer
19.0,"diagnóstico de mortes por coronavirus nos estados golpistas do brasil: tiro de escopeta = coronavirus, atropelamento = coronavirus, infarto = coronavirus, derrame = coronavirus, engasgo = coronavirus, batida de carro = coronavirus, alergia = coronavirus. brasil não é para amadores.",-1.0,0,diagnóstico morte coronaviru estado golpista brasil tiro escopeta coronavirus atropelamento coronaviru infarto coronaviru derrame coronaviru engasgo coronavir bater carro coronavirus alergia coronaviru brasil amadores
521.0,"coronavirus vai embora irmão, eu só quero ver minha nenê black widow metendo o cacete em macho 😳 https://t.co/HMX9eN8Hzp'}",1.0,1,coronaviru ir embora irmão querer ver nenê black widow meter cacete macho
153.0,"até o momento, dos 25.262 casos confirmados de #coronavírus no #brasil, 14.026 são considerados recuperados da doença. https://t.co/yfb9e8wn4m",1.0,1,momento caso confirmar considerar recuperar doença
386.0,"o governo de rondônia anunciou que várias pessoas que participaram de uma festa que ficou conhecida como coronafest, em rondônia, tiveram diagnóstico confirmado para o novo coronavírus.https://t.co/hb1ldfvykn",-1.0,0,governo rondônio anunciar várias pessoa participar festa ficar conhecido coronafest rondônia diagnóstico confirmar novo coronavíru
472.0,"seja, inclusive, decisiva para reverter o cenário apocalíptico previsto para as próximas semanas e mudar o curso deste rio.o fato é que, desde o começo, o coronavírus foi usado politicamente. portanto, para muitos agentes políticos (tanto os que militam em partidos, quanto os",-1.0,0,inclusive decisivo reverter cenário apocalíptico prever próximo semana mudar curso de este rioo fato desde começo coronavíru usar politicamente portanto muito agente político tanto militar partido quanto
384.0,"o governador do rj, witzel pegou coronavirus . Espero que não queira usar cloroquina, nem hidroxicloroquina e o antibiótico azitromicina . Ou vai dizer que agora quer experimentar???a dor ensina a gemer....",-1.0,0,governador rj witzel pegar coronaviru esperar querer usar cloroquina hidroxicloroquino antibiótico azitromicina ir dizer agora quer experimentar dor ensinar gemer
130.0,"ah coronavírus, meu deus kkkkkkk #redebbb #bbb20https://t.co/mdgvxspyge",1.0,1,ah coronavíru deus kkkkkkk
515.0,Vacina da Rússia contra o novo coronavírus passa em testes e lançamento está previsto já para o mês de agosto: https://t.co/PJ5QtuDptX https://t.co/hVXtKJpO1M'},1.0,1,vacina rússio contra novo coronavíru passar teste lançamento prever mês agosto
333.0,mp vai apurar por que funai não usou recursos contra coronavírus / r7. https://t.co/0jhntiu0x3,-1.0,0,mp ir apurar funai usar recurso contra coronavíru r
525.0,"A @unb_oficial vai participar do ensaio clínico nacional para testar a eficácia da vacina contra o #coronavírus em humanos. Desenvolvida pela farmacêutica chinesa Sinovac Biotech, a chamada CoronaVac está em fase de testes e será aplicada em 9 mil voluntários de todo o país. https://t.co/BnYps89fAr",1.0,1,ir participar ensaio clínico nacional testar eficácia vacina contra humano desenvolver farmacêutica chinês sinovac biotech chamar coronavar fase teste aplicar mil voluntário todo país
160.0,"aviões vão buscar equipamentos na china e distribuir nos estados: ‘para meus médicos trabalharem em segurança’, diz mandetta. https://t.co/ckg52blw9t https://t.co/nzy0vdhdzz",1.0,1,avião ir buscar equipamento chino distribuir estado médico trabalhar segurança dizer mandetta
155.0,"atenção patriotas! mais uma vez a extrema mídia comunista divulgou fake news dizendo batemos recorde em número de mortes pelo coronavírus. fake! os eua nos salvarão assim que se salvarem, temos que ser gratos! e temos que que voltar ao trabalho para as empresas não quebrarem! https://t.co/zxuqvo24rx",-1.0,0,atenção patriota vez extremo mídia comunista divulgar fake news dizer bater recorde número morte coronavíru fake eua salvar assim salvar ser grato voltar trabalho empresa quebrar
407.0,"o tocantins era o único do estado do país sem registro de mortes por covid-19. agora, todas as unidades da federação têm ao menos um óbito causado pelo novo coronavírus.",-1.0,0,tocantim único estar país registro morte covid agora todo unidade federação ter pouco óbito causar novo coronavíru
248.0,"em entrevista à rádio ufmg educativa, especialista em energias renováveis analisou impactos ambientais das medidas de combate ao novo coronavírus . https://t.co/lg66xzbyfp",1.0,1,entrevista rádio ufmg educativo especialista energia renovável analisar impacto ambiental medida combater novo coronavíru
204.0,"covid-19. mais recuperações do que mortes, mas vírus continua a espalhar-se a norte. alentejo e ilhas sem novos casos https://t.co/wfgqqhnfam https://t.co/vfzqrj9gnl",-1.0,0,covid recuperação morte vírus continuar espalharse norte alentejo ilha novo caso
450.0,"q os defensores da oms têm a dizer agora? os médicos da oms sabiam q o coronavírus era transmissível entre humanos, mas não repassaram a informação ao mundo nem mesmo como orientação. simplesmente ignoraram e adotaram o discurso de q não era transmissível. https://t.co/jlgw2sb8fd",-1.0,0,q defensor om ter dizer agora médico om saber q coronavíru transmissível humano repassar informação mundo orientação simplesmente ignorar adotar discurso q transmissível
507.0,"bolsonaro abraça os eleitores, dá a mão pras pessoas, vai na padaria, vai na farmacia: 3 testes negativos pro coronavírus.  wilson witzel quarentena, lockdown, isolamento total, máscara, álcool em gel: pegou coronavírus . Parece que o jogo virou, queridinho!",-1.0,0,bolsonaro abraçar eleitor dar mão pras pessoa ir padaria ir farmacia teste negativo pro coronavíru wilson witzel quarentena lockdown isolamento total máscara álcool gel pegar coronavíru parecer jogo virar queridinho
449.0,"prestem atenção na discrepância do custo de hospital de campanha do governo federal e outro de santa catarina. tenham por pressuposto que esses hospitais são instalações provisórias, e serão desmontados depois do #coronavírus. https://t.co/fzuwbjsm4r",-1.0,0,prester atenção discrepância custo hospital campanha governo federal outro santo catarina pressuposto hospital instalação provisório desmontar
41.0,"temos apenas um inimigo: o novo coronavírus. quanto ao medicamento, não preciso tomar, estou assintomático.",1.0,1,apenas inimigo novo coronavíru quanto medicamento preciso tomar assintomático
94.0,"o coronavírus não foi criado como arma biológica, mas psicológica. não para espalhar mortes, mas para espalhar o medo. mas não tenho dúvidas de que, para o caso de falhar essa estratégia, uma pandemia de verdade já esteja em preparação.",-1.0,0,coronavíru criar arma biológico psicológico espalhar morte espalhar medo dúvida caso falhar estratégia pandemio verdade preparação
176.0,casos confirmados de #coronavírus no mundo chegam a 2 milhões,-1.0,0,caso confirmar mundo chegar milhão
66.0,"#coronavírus: aplicações acontecem das 19 às 22 horas e a previsão é que sejam feitas ao longo de duas semanas nas praças públicas, avenidas, serviços de saúde e comércios https://t.co/yq7bobv2hp",1.0,1,aplicação acontecer hora previsão fazer longo dois semana praça público avenida serviço saúde comércio
557.0,É o primeiro remédio de anticorpos do país a ser testado em humanos. #Anticorpos #Coronavírus https://t.co/eoxA5JfNmL,1.0,1,primeiro remédio anticorpo país ser testar humano
261.0,entenda como fomos impedidos de votar o fundão para o combate ao coronavírus.o deputado rodrigo maia inadmitiu a emenda do novo que destinaria os recursos do fundão e fundo partidário para a saúde e também a emenda da redução dos salários de políticos. https://t.co/aa6slwuqat,-1.0,0,entender impedido votar fundão combate coronavíruso deputado rodrigo maia inadmitir emenda novo destinar recurso fundão fundo partidário saúde emenda redução salário político
492.0,"um casal de idosos italianos, sandra &amp, giancarlo, celebrou seu aniversário de 50 anos, em terapia intensiva, pois ambos são pacientes com coronavírus. médicos do hospital",1.0,1,casal idoso italiano sandra amp giancarlo celebrar aniversário ano terapia intensivo pois ambos paciente coronavíru médico hospital
489.0,'Bill Gates muda fundação para focar no combate à COVID-19 https://t.co/iZVCS5aiDC https://t.co/nR3DRMZsSJ,1.0,1,bill gate mudar fundação focar combate covid
119.0,a saga da primeira pessoa do mundo a esconder um exame de coronavirus que deu negativo continua https://t.co/j2iczkftvq,-1.0,0,saga primeiro pessoa mundo esconder exame coronaviru dar negativo continuar
152.0,"até 2018, tudo que ocorria no brasil era culpa do presidente. a partir de 2019, o chefe de governo se tornou um inimputável que não tem responsabilidade por nada. é muita falta de vergonha. #bolsonaro #coronavirus",-1.0,0,tudo ocorrer brasil culpa presidente partir chefe governo tornar inimputável responsabilidade nada muito falta vergonha
223.0,"dois governadores diagnosticados com covid-19 no mesmo dia. um no norte e outro no sudeste. alerta importante que o coronavírus continua avançando pelo brasil. por isso, reforço: fique em casa. cuide da sua saúde e de quem você ama.",-1.0,0,dois governador diagnosticar covid dia norte outro sudeste alerta importante coronavíru continuar avançar brasil reforço ficar casa cuidar saúde amar
109.0,a imprensa não dá nenhuma notícia boa sobre coronavírus. sabe por quê? a questão é bolsonaro. assista! https://t.co/oo4lopfgdb,-1.0,0,imprensa dar nenhum notícia bom sobre coronavíru saber quê questão bolsonaro assistir
137.0,ao vivo no gaúcha atualidade: historiadora lilia schwarcz avalia que a pandemia de coronavírus marca o fim do século 20 e fala sobre o momento atual na história https://t.co/2gg71bzgo8#rádiogaúcha https://t.co/tmjot3gct7,1.0,1,vivo gaúcho atualidade historiador lilia schwarcz avaliar pandemia coronavíru marcar fim século falar sobre momento atual história
234.0,"e o pessoal acha que é baboseira a projeção de isolamento até 2022, sendo que o país que melhor atuou no combate ao #coronavirus tá fazendo novo lockdown https://t.co/79mvy7pnsi",-1.0,0,pessoal achar baboseira projeção isolamento ser país bom atuar combate estar fazer novo lockdown
37.0,"@helobrasileira @adrianosavix @edermauropa @denisesangoi @vlogdolisboa @vlogdolisboanew 😤 em fortaleza a construção de um hospital temporário no estádio presidente vargas com gasto de 💰80 milhões, para eventuais pacientes de coronavírus. obs: e não investe no novo hospital que já existe com 200 leitos e fechado. que país é esse😤 https://t.co/yvvhlxty52",-1.0,0,fortaleza construção hospital temporário estádio presidente vargo gastar milhão eventual paciente coronavíru obs investir novo hospital existir leito fechar país
517.0,Investimentos para combater o novo Coronavírus movimentam a economia de Juruti | Socel News - Blog do jornalista Celso Freire https://t.co/4wQiBpEzT8'},1.0,1,investimento combater novo coronavíru movimentar economia juruti socel news blog jornalista celso freire
360.0,"notícia boa 14,026 casos de recovered no brasil... deus acima de tudo 🙏fonte: https://t.co/fshr183dq3",1.0,1,notícia bom caso recovered brasil dar acima tudo fonte
508.0,coronavirus até o fim do mês fará o caminho de volta pro inferno- final do ano o comércio vai bombar nas vendas- 2021 economia nos trilhos -2022 bolsonaro se reelege,1.0,1,coronavirus fim mês fazer caminho volta pro inferno final ano comércio ir bombar venda economia trilho bolsonaro reeleger
183.0,china faz segunda etapa de testes contra coronavírus #falabrasil #coronavírusplantão https://t.co/vmeczqcmkq,1.0,1,china fazer segundo etapa teste contra coronavíru
546.0,"Rapidez na testagem é chave para controlar epidemia de Covid-19, aponta estudo: Projeção publicada pela 'The Lancet' mostra que o atraso no diagnóstico dificulta o rastreamento dos casos e facilita a propagação do coronavírus https://t.co/JbLRrtrRu3 https://t.co/iOn0jYTMff",1.0,1,rapidez testagem chave controlar epidemia covid apontar estudo projeção publicar the lancet mostrar atraso diagnóstico dificultar rastreamento caso facilitar propagação coronavíru
250.0,"em estudo, especialistas vão avaliar uso de corticoide contra coronavírus https://t.co/snoa95r9jj",1.0,1,estudo especialista ir avaliar uso corticoide contra coronavíru
98.0,"a câmara dos deputados aprovou ontem, projeto que estabelece auxílio financeiro a estados e municípios durante 6 meses pela perda das receitas com arrecadação de impostos por causa da pandemia do coronavírus. o impacto do projeto aprovado pelos deputados é de r$ 89,6 bilhões. https://t.co/qtqkzl1vru",1.0,1,câmara deputado aprovar ontem projeto estabelecer auxílio financeiro estado município durante mês perda receita arrecadação imposto causa pandemia coronavíru impacto projeto aprovar deputado r bilhão
573.0,"Cidade governada pelo prefeito @edinhosilva, do PT, tem a menor taxa de mortalidade por covid-19 do Estado, e uma das menores taxas de letalidade do Brasil! A gestão petista na cidade é um exemplo de combate à pandemia e de respeito pela vida do povo ✊💥\nhttps://t.co/tKmmmtDmAe",1.0,1,cidade governar prefeito pt pequeno taxa mortalidade cover estado pequeno taxa letalidade brasil gestão petista cidade exemplo combater pandemia respeito vida povo n
85.0,✨ mais uma iniciativa pra ajudar quem estiver passando por dificuldade... além do varal de máscaras a instituição também tá arrecadando alimentos para a montagem de cestas básicas ✨https://t.co/njqgxpw6wt,1.0,1,iniciativa pra ajudar passar dificuldade além varal máscara instituição estar arrecadar alimento montagem cesta básico
422.0,parabéns pela atitude @baciodilatte alegra os heróis da saúde que estão na luta direta ao #coronavirus aqui no #brasil 👏🏻👏🏻,1.0,1,parabéns atitude alegrar herói saúde luta direto aqui
550.0,O  coronavírus vai ficar doidão !!! kkkk\nEssa é para fechar a semana kkkkk. \nNovo estudo reforça possível eficácia da cannabis no tratamento do coronavírus https://t.co/8Ia0k4p2ER,1.0,1,coronavíru ir ficar doidão kkkknessa fechar semana kkkkk nnovo estudo reforçar possível eficácia cannabis tratamento coronavíru
